solicitud_credito,fecha_aprobacion,numero_identificacion,primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,edad,genero,grupo_social_cliente,estado_civil,numero_hijos,estrato,tipo_vivienda,personas_a_cargo,departamento,ciudad,codigo_ciudad,oficina,subproducto,monto_aprobado,estado_solicitud,tamano_hogar_persona,solicitud_id,ventas,costo_venta,total_gastos,pagos_deudas,utilidad_neta,otros_ingresos,total_gastos_familiar,liquidez_total,capacidad_pago,activos,pasivos,patrimonio,capacidad_pago_porcentaje,capital_trabajo,endeudamiento_actual,endeudamiento_futuro,rotacion,liquidez_financiera,propuesta_economica,plazo_propuesta,cuota_inicial_propuesta,cuota_mensual_propuesta
80903,06/10/2022,8993284759,ALTO,CAROLINA,MITCHELL,BASHIRIAN,36,F,NINGUNO,S,1,2,ARRENDADA,1,ANTIOQUIA,BELLO,5088,BELLO,PROGRESA RENOVACIÓN,55178615,DESEMBOLSADA,2,80903,171103,50,791155,27383603,36785127,740363,1486323,2143897,576245,839418129,543649227,2820000,28.69,127289459,3.42,137.29,15,15,3908855,24,0,240109
60358,26/02/2022,8993284759,ALTO,CAROLINA,MITCHELL,BASHIRIAN,36,F,NINGUNO,S,1,2,ARRENDADA,1,ANTIOQUIA,BELLO,5088,BELLO,PROGRESA,29177937,DESEMBOLSADA,2,60358,160595,46,3107378,14310706,26027276,315920,22094720,25542129,14678216,1341729141,229420242,965000,16.66,115469885,62.38,199.37,12,12,3513834,36,0,168606
60339,28/02/2022,6214240663,KAREEN,GREGORIA,JONES,REMPEL,46,M,NINGUNO,C,2,1,FAMILIAR,2,NARIÑO,TUQUERRES,52838,IPIALES,CULTIVA,63033030,DESISTIDA,4,60339,189723,57.8,889600,50218781,7142556,626356,65699566,41558395,12121747,1259670971,401552827,31351000,11.3,111877479,10.68,17.45,2,35,2374805,12,0,253233
60362,03/03/2022,6583294299,BETTYLOU,KIMBERLEY,KIHN,DARE,44,M,NINGUNO,U,4,1,FAMILIAR,3,NARIÑO,IPIALES,52356,IPIALES,MOTO,91771326,DESEMBOLSADA,5,60362,322755,11.6,369971,23387791,6144846,137138,54664084,32957605,21322004,609772226,29274843,2206000,29.36,74071359,88.91,123.65,81,19,6912203,36,1000000,390269
60386,28/03/2022,1467967487,MAHALA,BEATRIZ,BERNIER,ZEMLAK,32,M,NINGUNO,S,0,5,ARRENDADA,0,ANTIOQUIA,MEDELLIN,5001,VEHICULOS ANTIOQUIA,CARGA,26719822,DESEMBOLSADA,3,60386,53686,86,2820739,3306611,12549904,378319,25359030,8975375,4797703,147840441,189196068,57340000,66.26,112252942,40.15,121,0,8,77462674,60,23750000,2677584
60400,28/02/2022,3085586092,JULIAN,LILA,WELCH,RUNTE,39,F,NINGUNO,S,1,2,FAMILIAR,2,VALLE DEL CAUCA,CANDELARIA,76130,PALMIRA,PROGRESA,80507112,DESEMBOLSADA,3,60400,320954,63.54,2453040,4682999,33739958,718568,25947473,32726869,19690340,1439964161,348354484,-24736000,39.92,73510702,1016.15,1103.17,8,19,2349541,18,0,184556
60391,08/03/2022,2405315721,SHANNA,FRANCISQUITA,MCLAUGHLIN,FADEL,34,F,NINGUNO,C,2,2,ARRENDADA,4,ANTIOQUIA,ITAGUI,5360,VEHICULOS ANTIOQUIA,CARGA,26391174,DESISTIDA,4,60391,161782,85,281590,106255,37453572,117015,20019573,22970203,8388486,1284526884,148000929,-5400000,65.35,56192045,871.43,13014.29,0,7,85000000,60,30000000,3197594
60384,02/03/2022,6602837409,LORING,BRUNO,HERMAN,WILLMS,51,M,NINGUNO,U,2,2,ARRENDADA,2,CAUCA,POPAYAN,19001,POPAYAN NORTE,PROGRESA,17622828,DESEMBOLSADA,3,60384,257224,50.81,2198578,31571216,5689482,820879,38504728,44501772,14598598,702144906,148545530,5288000,40.5,136736173,18.77,54.86,1,5,2349541,18,0,175532
63831,08/04/2022,3525619696,KAREEN,MCARTHUR,JONES,BECKER,46,F,NINGUNO,S,1,2,FAMILIAR,2,VALLE DEL CAUCA,LA UNION,76400,CARTAGO,MOTO,51716855,DESEMBOLSADA,4,63831,6822,38.3,2188044,46952481,48813584,128940,11668926,29881549,1813541,1443358976,529773653,2167000,34.51,104132531,51.63,175.43,48,24,5546204,48,2000000,280098
63837,21/04/2022,4974398641,PRUDENCE,LANDON,LEBSACK,ONDRICKA,35,M,NINGUNO,D,3,1,PROPIA,3,CAUCA,CALOTO,19142,QUILICHAO,CULTIVA,76259397,DESEMBOLSADA,4,63837,102565,26,2677353,1500490,35629255,499854,49102829,35914818,7461462,525588354,170489910,16750000,32.56,95970981,0.59,14.69,9,5,2374805,24,0,164134
63836,04/05/2022,4377722379,GUNNAR,CHASITY,VON,LYNCH,62,M,NINGUNO,U,3,3,PROPIA,3,CAUCA,SANTANDER DE QUILICHAO,19698,VEHICULOS CAUCA,CARGA,98133412,DESISTIDA,3,63836,172551,33.3,2431169,39644619,40921767,39765,55366660,27816971,5378026,191763259,112853509,258316000,51.35,130713656,1.67,42.87,0,14,108247527,60,73000000,3872003
63841,25/04/2022,3654070727,TAUREAN,LUGENIA,WARD,BERGSTROM,27,M,NINGUNO,S,1,4,ARRENDADA,2,VALLE DEL CAUCA,CALI,76001,CALI SUR,MOTO,44843788,DESISTIDA,4,63841,283540,45.1,757224,18518303,47560529,1011826,46102696,17208678,8632841,185939752,141982484,31123000,21.3,96058540,3.94,19.25,50,124,4960052,36,1000000,283594
63833,27/04/2022,7809331848,BENITA,NORA,BOEHM,GREEN,30,M,NINGUNO,U,2,2,ARRENDADA,4,CAUCA,CALOTO,19142,VEHICULOS CAUCA,CARGA,13425706,DESEMBOLSADA,4,63833,446462,25,2963512,31201491,16909643,498680,41470046,34567836,20914118,193000963,486851530,-9848000,40.21,103868700,127.59,352.9,24,59,80439050,60,25000000,2790245
80608,07/10/2022,9329863766,DEBBI,PATRICA,WALSH,SWANIAWSKI,27,M,NINGUNO,S,1,2,FAMILIAR,2,HUILA,PITALITO,41551,PITALITO,CULTIVA RENOVACIÓN,89854741,DESEMBOLSADA,7,80608,61013,30,3015167,23381402,8470503,1001198,62684451,25742300,16715371,837868872,512097665,35900000,16.64,11639807,0.28,6.51,103,10,2242202,24,0,146141
60340,25/02/2022,9329863766,DEBBI,PATRICA,WALSH,SWANIAWSKI,27,M,NINGUNO,S,1,2,FAMILIAR,2,HUILA,PITALITO,41551,PITALITO,CULTIVA,34096243,DESEMBOLSADA,7,60340,117089,21,1540099,49392665,45686430,323734,32448515,31802892,20220916,923462102,600247564,35400000,17.26,85662509,0.28,3.66,88,5,1197994,12,0,131725
60336,26/02/2022,5149618296,ASHER,BRIAN,HILLL,QUITZON,47,M,NINGUNO,C,2,2,ARRENDADA,1,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,MOTO,73846693,DESISTIDA,4,60336,297718,43,2068935,42380199,44645564,14030,39842307,10176106,6816622,1313157856,482299322,3840000,47.66,39344939,6.57,122.47,12,13,4763541,24,1300000,338383
84064,23/11/2022,8420670549,MACKENZIE,EVELYNE,D'AMORE,SCHUMM,52,F,NINGUNO,S,5,2,ARRENDADA,2,HUILA,AIPE,41016,NEIVA,MOTO,87599732,DESISTIDA,2,84064,66290,33,2319382,16440734,29325090,833367,76354290,28220646,21525091,110467005,512253609,257000,27.62,40054336,96.48,184.68,20,35,6438934,48,1000000,339047
60392,26/02/2022,5509838496,BEATRIZ,MASON,ZEMLAK,BEAHAN,57,F,NINGUNO,S,3,2,ARRENDADA,1,CAUCA,POPAYAN,19001,POPAYAN SUR,PROGRESA,55815442,DESEMBOLSADA,4,60392,161288,54.7,1915241,13744262,17434067,834024,55958667,46655520,5569567,129716757,185796139,1445000,32.78,5096601,6.47,14.14,0,14,118524,12,0,121393
84986,18/11/2022,2789167415,MICAYLA,ALMUS,MCLAUGHLIN,JASKOLSKI,36,M,NINGUNO,U,1,2,ARRENDADA,1,CAUCA,POPAYAN,19001,POPAYAN NORTE,PROGRESA RENOVACIÓN,89879889,DESEMBOLSADA,3,84986,38417,33.61,2367419,7103757,4118156,610644,51027944,11685985,15678976,1100340707,633686736,4270000,33.49,21242909,2.29,79.94,8,6,3393208,18,0,263584
63835,09/04/2022,2789167415,MICAYLA,ALMUS,MCLAUGHLIN,JASKOLSKI,36,M,NINGUNO,U,1,2,ARRENDADA,1,CAUCA,POPAYAN,19001,POPAYAN NORTE,PROGRESA,10813253,DESEMBOLSADA,3,63835,128810,30,1015154,33162264,6001638,467042,67176383,26461971,18494833,88582992,341003831,3080000,15.72,135896647,3.14,40.42,7,5,1185249,12,0,121396
63857,08/04/2022,1298987041,RAYFORD,JERRICA,HEATHCOTE,NOLAN,47,M,NINGUNO,U,3,2,ARRENDADA,2,VALLE DEL CAUCA,RESTREPO,76606,TULUA,PROGRESA RENOVACIÓN,89418235,DESEMBOLSADA,2,63857,94594,51.3,1194594,50021356,9555788,178829,40872065,1554848,4491960,137639700,559948447,15555000,47.07,87254678,1.11,23.22,27,18,3476846,24,0,211105
63854,12/04/2022,6499729902,WRIGHT,JOELL,VON,BARTON,54,F,NINGUNO,S,2,3,PROPIA,1,ANTIOQUIA,ITAGUI,5360,MEDELLIN SUR,MOTO,68701373,DESISTIDA,3,63854,186469,15,1691128,946625,41874479,345559,61663009,46337221,12274472,116727258,94373402,-7476000,29.48,62736789,238.44,361.46,51,26,6643057,36,559000,372275
60423,08/03/2022,6975423980,DALIA,TREASURE,ORTIZ,JAST,39,F,NINGUNO,C,2,2,ARRENDADA,2,NARIÑO,IPIALES,52356,IPIALES,MOTO,71192574,DESEMBOLSADA,5,60423,331891,88.88,739122,27535835,21936119,510384,28470634,4572099,17688927,567207544,382953435,10618000,23.46,111998750,58.68,84.57,9,257,6653193,24,1000000,463377
60420,13/04/2022,8419851865,MARKEL,TOWANDA,RYAN,LEMKE,44,M,NINGUNO,S,0,1,PROPIA,2,CAUCA,CALDONO,19137,QUILICHAO,CULTIVA,8359312,DESEMBOLSADA,2,60420,277147,17,2628829,9183010,43841378,456875,69115616,30735819,3975731,899006189,378541394,3450000,37.81,113178345,2.82,36.56,90,6,1197994,12,0,132701
63852,12/04/2022,4680138966,WILFRED,SILVIO,VOLKMAN,BOTSFORD,30,F,NINGUNO,U,2,2,FAMILIAR,3,VALLE DEL CAUCA,EL CERRITO,76248,PALMIRA,MOTO,23167937,DESEMBOLSADA,4,63852,248514,68.79,1250271,13272644,20538111,1021992,47336960,35341332,9536326,995401725,396638497,-1710000,49.43,50107633,143.96,414.65,8,18,10529905,48,1800000,521207
60409,28/02/2022,2669485199,TANIA,ANNIKA,CRONIN,CARTER,32,F,NINGUNO,C,2,2,ARRENDADA,2,VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,PROGRESA,27984382,DESEMBOLSADA,4,60409,115569,47.11,2008330,38744296,1957411,693738,12575418,36321369,10346802,807399121,466594264,-11293000,41.23,103572739,231.56,297.39,6,10,5650935,36,0,280174
64153,18/04/2022,5684364277,ELLIE,MAGDALENA,BRAKUS,COLLIER,39,M,NINGUNO,U,1,2,ARRENDADA,1,VALLE DEL CAUCA,ALCALA,76020,CARTAGO,MOTO,61397126,DESISTIDA,2,64153,116465,50.47,801411,6584374,37627937,884130,2201650,40651286,8254375,1515950618,157768438,25155000,0,34812481,7.69,27.24,26,17,5327000,36,500000,328000
63868,20/04/2022,7933972489,LUGENIA,AISHA,BERGSTROM,FRANECKI,24,M,NINGUNO,U,1,2,FAMILIAR,3,VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,MOTO,63146009,DESEMBOLSADA,5,63868,32080,10,665942,6508954,44535023,298791,53198030,2593180,8621743,826941631,142777720,710000,38.38,59240559,12.35,681.49,0,6,5420078,48,600000,272518
60330,26/02/2022,7802851639,JAYLYNN,LEE,JOHNSTON,BRADTKE,55,F,NINGUNO,S,2,2,FAMILIAR,2,VALLE DEL CAUCA,CALI,76001,CALI NORTE,PROGRESA,55196734,DESEMBOLSADA,3,60330,103361,57.26,2905109,17949275,14397033,198795,32957023,15243881,16386545,210889703,519684520,491000,31.13,93364231,23.88,207.64,7,3,1185249,12,0,121396
59291,14/02/2022,9659660779,OSIE,JACQUELINE,BAHRINGER,DOUGLAS,44,F,NINGUNO,U,4,1,PROPIA,2,CAUCA,BALBOA,19075,POPAYAN SUR,CULTIVA RENOVACIÓN,49221960,DESEMBOLSADA,2,59291,234640,24,3031183,21100720,45766368,927610,60143909,28873451,5362546,120015901,270122354,-4897000,27.62,114931704,147.59,178.91,98,30,3222762,24,0,204702
31248,29/10/2020,9659660779,OSIE,JACQUELINE,BAHRINGER,DOUGLAS,44,F,NINGUNO,U,4,1,PROPIA,2,CAUCA,BALBOA,19075,POPAYAN SUR,CULTIVA,71654028,DESEMBOLSADA,2,31248,87105,29,2143371,1910272,1447203,102899,21457862,22470718,16589917,525152649,6942684,523000,230.97,28978066,95.29,126.19,23,11,0,18,0,265151
39326,23/03/2021,8337617493,LORIS,ELIAS,PREDOVIC,ULLRICH,44,M,NINGUNO,U,4,1,PROPIA,4,CAUCA,CALDONO,19137,QUILICHAO,MOTO,48298577,DESEMBOLSADA,3,39326,354163,16,2506957,30404154,42786197,715425,27787200,44307379,19702432,1480387209,345646163,19610000,32.16,95810962,0.51,14.09,58,7,2677282,12,0,324033
61510,23/03/2022,8667250189,ELNORA,JESSIE,HINTZ,BOYLE,24,M,NINGUNO,C,0,1,FAMILIAR,0,VALLE DEL CAUCA,CALI,76001,CALI SUR,PROGRESA PREFERENCIAL,56444247,DESEMBOLSADA,1,61510,136307,61.41,2843396,14934538,14568253,824013,55988510,45713024,20689426,554475319,631532196,8753750,35.97,5756900,1.13,100.99,13,29,8841222,36,0,408380
23129,10/06/2020,8667250189,ELNORA,JESSIE,HINTZ,BOYLE,24,M,NINGUNO,C,0,1,FAMILIAR,0,VALLE DEL CAUCA,CALI,76001,CALI SUR,PROGRESA REACTIVACION,52390373,DESEMBOLSADA,1,23129,424397,63,844667,27240954,15659200,894975,25667372,31955896,18355734,146482167,559285971,9087500,36.2,68011345,1.09,59.25,11,21,0,36,0,267163
60466,28/02/2022,1861187399,NIKOLAS,LATISHA,BRUEN,SCHMITT,47,F,NINGUNO,V,2,1,FAMILIAR,3,NARIÑO,PASTO,52001,PASTO,PROGRESA RENOVACIÓN,22626582,DESEMBOLSADA,4,60466,20186,68,2971007,49885711,33445672,1012933,61147636,44187482,9060748,1255865363,196999634,11700000,27.15,97684827,69.43,86.95,23,1,6705731,18,0,498482
60451,28/02/2022,9083589280,FRANCESCA,KORTNEY,PARISIAN,ROMAGUERA,55,F,NINGUNO,S,2,2,PROPIA,1,VALLE DEL CAUCA,GUACARI,76318,TULUA,PROGRESA,65467266,DESEMBOLSADA,1,60451,56460,16.35,1931835,38437835,34580586,769036,7687027,14130436,2984434,213659796,284996828,29095100,34.19,118837453,53.57,55.47,17,27,1185249,12,0,121396
60468,28/02/2022,1210637855,CHANCY,ETNA,BAYER,BEIER,39,M,NINGUNO,U,0,2,FAMILIAR,0,CAUCA,POPAYAN,19001,POPAYAN SUR,PROGRESA,94031755,DESEMBOLSADA,1,60468,339022,6.45,3151320,47672924,6213921,460135,52670066,7503923,15520196,797049305,46280425,2643000,33.61,53601563,67.57,89.26,46,3,1767397,18,0,132041
26360,06/08/2020,1210637855,CHANCY,ETNA,BAYER,BEIER,39,M,NINGUNO,U,0,2,FAMILIAR,0,CAUCA,POPAYAN,19001,PIENDAMO,PROGRESA,28901865,DESEMBOLSADA,1,26360,274808,7.6,767947,40156108,33838497,170410,74906472,21825169,4486258,244275156,379717619,2945000,29.69,108154374,55.71,80.44,0,2,0,18,0,124218
60478,02/03/2022,4035087960,CELIE,LOIS,FEEST,HELLER,25,M,NINGUNO,U,0,1,ARRENDADA,0,VALLE DEL CAUCA,JAMUNDI,76364,CALI SUR,MOTO,70831993,DESISTIDA,2,60478,335916,11,1302607,12789294,20055482,765911,71216786,6824210,13329330,1312230737,520046785,577000,38.18,93015127,14.77,884.37,5,2,5887198,36,600000,322692
60440,03/03/2022,6832812623,DIANA,TABATHA,GREENHOLT,ABSHIRE,55,F,NINGUNO,D,3,1,PROPIA,1,CAUCA,CAJIBIO,19130,POPAYAN NORTE,CULTIVA,84245494,DESEMBOLSADA,3,60440,350327,70.13,2277876,17953084,48646184,439595,10319486,28576176,7109380,1372961150,290647183,4884000,40.84,5858188,12.79,36.28,30,35,1315676,12,0,143779
80367,29/09/2022,4215211124,REILLY,ARTIE,GIBSON,STROSIN,29,F,NINGUNO,U,3,1,ARRENDADA,3,HUILA,NEIVA,41001,NEIVA,PROGRESA,6860554,DESEMBOLSADA,5,80367,402099,20.65,603425,11195803,48299536,1022849,21379548,31147737,22482903,618090384,665312018,695000,37.61,19986586,12.58,154.86,14,3,1131101,10,0,146231
84066,09/11/2022,2192728418,GUILFORD,PABLO,TREMBLAY,BRAKUS,59,M,NINGUNO,C,3,2,FAMILIAR,2,VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,PROGRESA RENOVACIÓN,40546841,DESEMBOLSADA,4,84066,3004,11.6,427584,9411640,36084578,229527,52800733,43899227,19841336,589354285,149594161,7661400,13.26,61947736,1.29,57.59,9,8,4369471,15,0,382343
56872,12/01/2022,2192728418,GUILFORD,PABLO,TREMBLAY,BRAKUS,59,M,NINGUNO,C,3,2,FAMILIAR,2,VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,PROGRESA,40049092,DESEMBOLSADA,4,56872,204451,13.88,2093717,47117738,5272463,677115,72121102,11835569,6837534,389236686,710072215,3736000,9.49,118126498,2.61,63.86,10,6,2349541,18,0,184556
55676,22/12/2021,2192728418,GUILFORD,PABLO,TREMBLAY,BRAKUS,59,M,NINGUNO,C,3,2,FAMILIAR,2,VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,PROGRESA,21958211,DESEMBOLSADA,4,55676,152085,13.88,1641638,17286859,5741356,254054,74422124,33938798,11051860,1195352962,731380257,3736000,6.71,103015756,2.61,6.01,10,7,130420,12,0,130420
60460,26/02/2022,3794355194,MARGERET,ERVIN,SCHMIDT,WEST,64,M,NINGUNO,U,7,2,ARRENDADA,1,CAUCA,POPAYAN,19001,POPAYAN SUR,PROGRESA,14889180,DESEMBOLSADA,2,60460,171969,70,3080596,46317490,14536886,89938,9831438,41038009,20995353,958224812,486689394,2781000,30.92,86396124,90.91,109.38,70,2,5650935,36,0,280174
60476,28/02/2022,2239062840,DANIKA,SAMATHA,KILBACK,HICKLE,33,F,NINGUNO,S,0,1,FAMILIAR,0,VALLE DEL CAUCA,YUMBO,76892,CALI NORTE,PROGRESA,47142454,DESEMBOLSADA,1,60476,4508,41.6,323947,340915,30813438,246454,30798675,31734924,15688145,193653357,10524242,11145000,47.18,82513673,0.89,32.14,38,20,3513834,18,0,271540
60303,25/02/2022,5272315713,SHEPHERD,THURSA,WEST,RUNOLFSDOTTIR,31,M,NINGUNO,C,0,1,ARRENDADA,2,HUILA,PITALITO,41551,PITALITO,PROGRESA,56481116,DESEMBOLSADA,4,60303,339613,47,3287689,691960,33263527,936242,26629525,9831704,21767755,68153178,622134376,4187000,19.49,133356468,7.16,33.44,7,5,1185249,12,0,130420
63914,11/04/2022,3463677003,VIVIANA,AUTRY,WILL,ZIEMANN,21,M,NINGUNO,S,0,2,FAMILIAR,1,VALLE DEL CAUCA,GINEBRA,76306,TULUA,MOTO,67784200,DESEMBOLSADA,4,63914,224781,15.3,348375,6722722,18332631,73182,53199554,32069561,2519126,304452062,122835736,8360000,37.43,32994119,1.18,71.97,4,11,5988774,36,1000000,327559
60526,28/02/2022,5218964394,OWENS,SAVANNA,HILLS,ZULAUF,48,F,NINGUNO,S,2,2,PROPIA,1,NARIÑO,IPIALES,52356,IPIALES,PROGRESA,98089138,DESEMBOLSADA,8,60526,68953,57,406147,11099057,16142021,1027555,41396748,11579350,19651309,787021836,644121570,2089000,23.97,25706642,80.97,132.45,10,11,5650935,36,0,280174
63896,07/04/2022,2566019516,RONDA,ETHELYN,KOZEY,HERZOG,55,F,NINGUNO,C,2,2,PROPIA,1,ANTIOQUIA,SABANETA,5631,MEDELLIN SUR,MOTO,39591412,DESEMBOLSADA,3,63896,145698,19,646157,2256757,16269882,16923,42932474,20976707,14858963,248994575,434690238,2257000,24.51,118404175,76.78,136.06,14,5,5762421,36,1000000,326936
63892,08/04/2022,1804085286,BETTIE,ANNA,WINDLER,HETTINGER,39,M,NINGUNO,U,2,1,FAMILIAR,3,VALLE DEL CAUCA,GUADALAJARA DE BUGA,76111,TULUA,PROGRESA,40910011,DESEMBOLSADA,4,63892,271245,10,2345964,22889889,38029194,659687,6219778,26545785,14605006,1026410441,438939993,2337000,20.94,74170941,11.48,56.37,0,6,1185249,12,0,121396
63916,12/04/2022,1011380992,JADIEL,TAVARIS,WEHNER,MARKS,53,M,NINGUNO,C,2,2,PROPIA,2,NARIÑO,IPIALES,52356,IPIALES,PROGRESA,61464569,DESEMBOLSADA,4,63916,5414,10.3,1451669,8173418,1872456,966912,77159671,41156648,6121623,527742972,150156231,650000,19.15,18826571,38.1,150.98,7,1,1185249,12,0,121396
25736,29/07/2020,9573324342,FERD,KATHY,HACKETT,GRANT,54,F,NINGUNO,C,1,1,ARRENDADA,1,VALLE DEL CAUCA,CALIMA,76126,TULUA,PROGRESA RENOVACIÓN,55625992,DESEMBOLSADA,2,25736,33428,26.64,443749,3025620,23808210,49471,44300491,42728503,15958459,1440790367,88047443,13496000,44.26,81490534,39.23,59.53,2,9,0,36,0,214227
60268,26/02/2022,9573324342,FERD,KATHY,HACKETT,GRANT,54,F,NINGUNO,C,1,1,ARRENDADA,1,VALLE DEL CAUCA,CALIMA,76126,TULUA,PROGRESA RENOVACIÓN,1448897,DESISTIDA,2,60268,321555,28.69,1234962,14344205,19933615,379122,14845323,43005189,1806279,671154557,716568034,610000,39.29,60709207,93.28,154.86,14,6,5591452,36,0,265966
60518,28/02/2022,1177566301,SHELLI,CAESAR,BASHIRIAN,HOWELL,51,M,NINGUNO,U,2,1,ARRENDADA,2,VALLE DEL CAUCA,CALI,76001,CALI NORTE,PROGRESA,34541904,DESEMBOLSADA,4,60518,191317,21.6,1815444,36325248,11740567,663708,38737299,32140174,11059520,745986066,589396963,1100000,24.52,129032197,8.33,107.1,2,2,1185249,12,0,130420
60474,07/03/2022,5893539355,ANALIA,LORRAINE,WOLFF,KUB,28,M,NINGUNO,S,0,2,ARRENDADA,1,VALLE DEL CAUCA,CALI,76001,CALI NORTE,MOTO,5845659,DESEMBOLSADA,1,60474,259321,14.8,378950,16251053,7476423,923363,45976760,31727850,10981245,828681375,109915766,4142000,42.64,136691154,2.36,155.12,2,2,6480331,24,4000000,476158
46418,31/07/2021,6792501309,JABEZ,LILLARD,KONOPELSKI,TOY,36,F,NINGUNO,S,1,1,FAMILIAR,1,VALLE DEL CAUCA,CALI,76001,CALI SUR,PROGRESA,44340271,DESEMBOLSADA,3,46418,117785,63.2,648376,213951,1108221,538208,42417910,34903257,2318809,1106417156,358338338,-3524000,39.88,59518686,804.8,1041.85,6,5,1185249,12,0,121396
60534,10/03/2022,8485614157,WALLACE,ANGUS,FUNK,LAKIN,51,M,NINGUNO,C,4,3,FAMILIAR,2,CUNDINAMARCA,CAJICA,25126,VEHICULOS BOGOTA,CARGA,16400458,DESEMBOLSADA,4,60534,146067,8,665942,49604451,15253506,775333,53723899,9064843,7181430,1140919185,68741782,-7857000,60.08,97287187,492.85,4280.35,0,20,75750000,60,25250000,2855084
60558,03/03/2022,5485722289,ADINA,GRAHAM,CARTWRIGHT,VEUM,64,F,NINGUNO,U,4,1,FAMILIAR,1,CAUCA,POPAYAN,19001,POPAYAN NORTE,MOTO,37767602,DESEMBOLSADA,4,60558,309619,51.53,3038646,28433781,1896272,718640,49643065,22009595,19982473,1532039186,685556492,2380000,31.91,62511797,4.03,249.27,2,4,6081793,36,500000,332007
60594,04/03/2022,2450023812,GAINES,ART,KSHLERIN,CONROY,40,M,NINGUNO,V,0,1,FAMILIAR,0,CAUCA,POPAYAN,19001,POPAYAN NORTE,PROGRESA,30130516,DESEMBOLSADA,2,60594,343497,19.11,3148502,39794430,31634554,20458,32139719,19830253,19475127,678583662,282807441,1790000,30.25,37156166,5.29,98.8,2,1,1767397,18,0,141065
63708,08/04/2022,7700153781,HUGO,BUFORD,KUTCH,MURAZIK,55,F,NINGUNO,C,4,1,PROPIA,2,NARIÑO,PASTO,52001,PASTO,CULTIVA,69279570,DESEMBOLSADA,2,63708,244155,36.3,2628694,12268990,46382744,222226,51762628,9330731,21126313,1390941044,380213741,1682000,22.59,93362885,83.79,108.38,866,88,2551328,18,0,190608
60531,28/02/2022,2409618893,SHAN,TAWNY,BERNIER,GIBSON,37,M,NINGUNO,C,3,2,ARRENDADA,3,HUILA,PITALITO,41551,PITALITO,PROGRESA,7006301,DESEMBOLSADA,4,60531,318685,41.11,3253497,22406236,23445508,1010442,19430798,382424,9636862,1517084636,150939196,5572000,20.34,24077979,37.95,64.12,31,30,2349541,24,0,151266
79847,27/09/2022,1252065489,WEAVER,VICKIE,BUCKRIDGE,GORCZANY,67,M,NINGUNO,S,5,2,FAMILIAR,1,VALLE DEL CAUCA,PRADERA,76563,PALMIRA,PROGRESA RENOVACIÓN,26517065,DESEMBOLSADA,2,79847,54640,61.11,2770670,28986927,49711460,34866,22300354,19630144,21662069,196522916,162740595,285000,33.9,101813865,25.97,752.66,2,2,2797753,18,0,217000
60380,28/02/2022,6622389075,MINOR,SALLIE,BEIER,HERMISTON,44,F,NINGUNO,U,4,1,PROPIA,2,CAUCA,POPAYAN,19001,POPAYAN SUR,PROGRESA PREFERENCIAL,5022075,DESEMBOLSADA,4,60380,101028,64,798330,15007622,17479542,118629,9219439,32016351,10644307,987497579,303911229,674000,28.12,129655254,98.27,119.92,39,190,8441222,36,0,417404
76890,05/09/2022,4658926227,CALEIGH,KYLA,DAUGHERTY,WOLF,46,F,NINGUNO,U,1,2,PROPIA,1,VALLE DEL CAUCA,RESTREPO,76606,TULUA,MOTO,66250343,DESEMBOLSADA,2,76890,86615,75.48,735804,46668223,34226943,25274,87286,7617087,11952895,246052147,540688907,12259040,25.37,120752638,0.81,63.75,16,49,7779326,36,1000000,431886
84214,08/11/2022,1876115448,ELIAS,KEANDRE,ULLRICH,PADBERG,57,M,,C,5,1,PROPIA,2,CAUCA,MORALES,19473,PIENDAMO,MOTO,90216362,DESEMBOLSADA,4,84214,279019,20.73,3214144,42898013,8710332,623307,24127803,36155042,4651564,604376804,571812282,15810000,39.68,133506246,5.89,33.03,9,6,4558364,36,4000000,294704
60585,28/02/2022,7056975329,MAGGIE,BURLEIGH,THIEL,GREEN,36,F,NINGUNO,S,2,2,ARRENDADA,3,VALLE DEL CAUCA,CALI,76001,CALI NORTE,PROGRESA,31115908,DESEMBOLSADA,5,60585,446897,74.72,1502394,4235511,13780594,811693,19159086,8762588,14430426,1298485377,279399996,11722000,19.52,73733493,1.16,11.16,50,103,1185249,12,0,121500
60619,09/03/2022,9889811876,KRISTINA,LORING,JAKUBOWSKI,WEBER,27,M,NINGUNO,U,1,1,FAMILIAR,3,CAUCA,TIMBIO,19807,POPAYAN SUR,MOTO,24772169,DESEMBOLSADA,3,60619,360811,22.28,499450,42283844,40266808,72301,61547043,2672342,7899173,1029509546,559154613,12194000,45.54,66204418,0.81,57.21,17,2,6933600,36,1000000,382070
35726,25/01/2021,1507240855,IZA,SOREN,SMITHAM,CHAMPLIN,35,M,NINGUNO,S,2,2,ARRENDADA,2,NARIÑO,IPIALES,52356,IPIALES,PROGRESA,49144016,DESEMBOLSADA,3,35726,217167,24,2177501,7319010,31280973,827072,2281214,23016291,3529185,208697826,190279161,2609000,43.86,45604996,3.69,46.2,35,7,0,12,0,117894
